respID,qID,altID,obsID,monthlyRent,location,distanceToMetro,squareFootage,fitnessCenter,twentyFourSevenConcierge,parking,communitySpace,utilitiesIncludedInRent,image
10,1,3,73,2500,5,15,600,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,2,1,74,2000,1,15,500,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
10,2,2,74,2500,5,5,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,2,3,74,1500,1,10,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,3,1,75,2000,1,15,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,3,2,75,2500,1,15,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,3,3,75,2500,5,15,600,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,4,1,76,1500,1,5,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,4,2,76,1500,3,10,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,4,3,76,2500,5,5,500,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
10,5,1,77,2000,5,10,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,5,2,77,2000,1,20,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
10,5,3,77,2000,3,15,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,6,1,78,2000,1,5,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
10,6,2,78,2000,1,20,750,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,6,3,78,1500,3,10,600,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,7,1,79,2500,3,10,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,7,2,79,2500,3,10,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,7,3,79,2000,3,5,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
10,8,1,80,2000,3,10,600,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
10,8,2,80,1500,1,15,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
10,8,3,80,2500,5,20,500,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,1,1,81,2000,5,10,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
11,1,2,81,2000,3,10,500,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,1,3,81,2500,5,20,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,2,1,82,2000,5,20,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
11,2,2,82,2500,1,10,600,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,2,3,82,1500,3,15,500,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,3,1,83,2000,1,10,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,3,2,83,2500,3,20,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,3,3,83,2500,5,15,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,4,1,84,1500,1,20,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,4,2,84,2000,5,20,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
11,4,3,84,2000,5,10,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,5,1,85,1500,3,10,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,5,2,85,2000,5,15,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,5,3,85,1500,5,20,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,6,1,86,2000,1,10,600,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,6,2,86,2500,1,20,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
11,6,3,86,2000,1,10,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,7,1,87,1500,3,5,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,7,2,87,1500,3,20,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,7,3,87,2000,1,20,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
11,8,1,88,2000,5,10,500,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
11,8,2,88,2000,3,15,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
11,8,3,88,2000,5,10,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,1,1,89,2000,3,5,600,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,1,2,89,2000,1,20,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,1,3,89,2000,1,20,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,2,1,90,1500,1,15,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,2,2,90,1500,1,20,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,2,3,90,2500,3,20,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,3,1,91,2500,3,10,600,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,3,2,91,2000,5,15,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,3,3,91,1500,3,15,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,4,1,92,2000,1,20,600,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,4,2,92,2500,3,15,600,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,4,3,92,2500,3,5,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,5,1,93,2000,1,15,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,5,2,93,2000,3,10,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,5,3,93,1500,3,5,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,6,1,94,2500,3,10,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,6,2,94,2500,5,15,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,6,3,94,2000,5,20,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,7,1,95,1500,1,5,750,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,7,2,95,2500,1,15,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,7,3,95,2000,1,10,750,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
12,8,1,96,2000,5,5,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
12,8,2,96,1500,5,20,500,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
12,8,3,96,2500,5,20,600,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,1,1,97,2500,1,15,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,1,2,97,2000,1,5,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,1,3,97,2000,3,10,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,2,1,98,2000,1,15,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,2,2,98,2500,5,20,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,2,3,98,2500,5,10,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,3,1,99,2000,5,15,600,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,3,2,99,2000,5,15,750,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,3,3,99,2000,1,5,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,4,1,100,2000,3,20,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,4,2,100,2500,1,15,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,4,3,100,2500,1,10,500,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,5,1,101,2500,1,5,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,5,2,101,2000,5,5,750,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,5,3,101,2500,5,20,500,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,6,1,102,1500,5,15,600,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,6,2,102,1500,3,20,600,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,6,3,102,1500,5,10,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,7,1,103,1500,1,5,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
13,7,2,103,2500,5,15,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,7,3,103,2000,3,20,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
13,8,1,104,1500,1,20,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,8,2,104,2000,5,20,500,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
13,8,3,104,2000,5,10,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,1,1,105,1500,1,10,600,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,1,2,105,2000,5,10,600,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,1,3,105,2500,1,5,750,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,2,1,106,2500,3,5,750,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,2,2,106,1500,3,10,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,2,3,106,2500,3,10,500,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,3,1,107,2500,5,10,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,3,2,107,2000,1,10,600,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,3,3,107,1500,5,5,750,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,4,1,108,2500,5,20,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,4,2,108,2000,3,15,750,no,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,4,3,108,1500,1,10,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,5,1,109,2500,5,10,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,5,2,109,2500,3,15,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,5,3,109,1500,5,20,500,yes,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,6,1,110,2500,1,5,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,6,2,110,1500,1,15,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,6,3,110,2500,5,15,600,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,7,1,111,1500,5,5,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
14,7,2,111,2000,3,20,750,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,7,3,111,1500,5,20,750,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,8,1,112,1500,5,10,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
14,8,2,112,1500,1,15,750,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
14,8,3,112,2000,3,5,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,1,1,113,1500,3,20,750,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,1,2,113,2000,1,10,600,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,1,3,113,2000,5,20,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,2,1,114,2000,1,20,750,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,2,2,114,2500,3,10,750,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,2,3,114,2000,3,5,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,3,1,115,2500,5,5,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,3,2,115,2500,5,10,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,3,3,115,2000,5,5,500,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,4,1,116,2000,1,10,750,yes,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,4,2,116,2500,5,15,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,4,3,116,2500,3,10,500,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,5,1,117,2000,5,5,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,5,2,117,1500,5,10,600,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,5,3,117,1500,1,5,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,6,1,118,2500,1,10,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,6,2,118,2000,5,10,500,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,6,3,118,2500,3,20,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,7,1,119,1500,3,10,500,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,7,2,119,2500,1,5,500,yes,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,7,3,119,2500,1,5,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
15,8,1,120,2500,3,20,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
15,8,2,120,2500,5,20,750,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
15,8,3,120,1500,5,20,500,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,1,1,121,1500,5,5,600,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,1,2,121,2500,1,20,600,yes,no,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,1,3,121,1500,1,10,500,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,2,1,122,1500,5,10,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,2,2,122,2500,3,5,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,2,3,122,2000,5,20,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,3,1,123,1500,1,15,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,3,2,123,1500,1,15,600,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,3,3,123,1500,1,20,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,4,1,124,2000,5,10,500,yes,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,4,2,124,2000,5,15,750,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,4,3,124,2000,5,15,600,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,5,1,125,1500,3,10,500,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,5,2,125,2500,3,20,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,5,3,125,2500,3,10,600,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,6,1,126,2000,1,5,500,no,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,6,2,126,2500,1,5,500,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
16,6,3,126,2500,3,15,750,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,7,1,127,1500,5,10,600,no,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,7,2,127,2000,3,5,750,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,7,3,127,2000,1,5,600,no,yes,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,8,1,128,2000,1,10,750,yes,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
16,8,2,128,2500,3,20,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
16,8,3,128,2500,5,20,600,yes,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,1,1,129,2500,5,5,500,no,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,1,2,129,2500,5,20,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,1,3,129,2000,5,5,500,no,yes,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,2,1,130,2000,1,15,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,2,2,130,2500,3,15,750,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,2,3,130,1500,3,20,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,3,1,131,2000,5,10,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,3,2,131,1500,5,15,500,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,3,3,131,1500,5,20,500,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,4,1,132,1500,5,20,600,no,no,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,4,2,132,2500,5,15,500,no,yes,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,4,3,132,2500,3,15,500,yes,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,5,1,133,1500,5,15,600,yes,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,5,2,133,1500,3,20,750,no,no,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,5,3,133,2000,5,10,600,no,no,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,6,1,134,1500,5,5,500,yes,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
17,6,2,134,1500,5,20,750,yes,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,6,3,134,2000,3,5,600,yes,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,7,1,135,2000,5,15,750,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,7,2,135,1500,5,20,750,no,no,no,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,7,3,135,2000,1,20,600,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,8,1,136,1500,5,20,750,yes,yes,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
17,8,2,136,2000,5,10,600,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
17,8,3,136,1500,1,5,500,no,no,yes,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
18,1,1,137,1500,5,20,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
18,1,2,137,1500,3,15,500,yes,yes,no,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
18,1,3,137,2500,5,10,500,yes,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/500sqft.png
18,2,1,138,2000,3,15,600,no,no,yes,no,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
18,2,2,138,1500,3,10,600,yes,yes,yes,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
18,2,3,138,1500,3,5,750,no,yes,no,no,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/700sqft.png
18,3,1,139,2500,5,10,600,no,yes,yes,yes,yes,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
18,3,2,139,2000,3,5,600,no,no,no,yes,no,https://raw.githubusercontent.com/MaxRybak1/formr/main/600sqft.png
